notice_title,detail_url,pub_time,area,purchaser,raw_notice_type,notice_type
清华大学附属中学清晏楼及华东楼食堂设备购置项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27293388.htm,2026-09-09 10:57,北京,清华大学,中标公告,中标公告
中国科学院空间应用工程与技术中心远轨航天器闭环测试系统升级项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27293368.htm,2026-09-09 10:56,北京,中国科学院空间应用工程与技术中心,中标公告,中标公告
中国科学院西北生态环境资源研究院基于天然射线缪子成像技术的冰川内部构造三维探测系统采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27293352.htm,2026-09-09 10:52,甘肃,中国科学院西北生态环境资源研究院,中标公告,中标公告
国家海洋环境预报中心记录北极专项服务类采购项目2026（一）（第1包和第4包重新招标）中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27293278.htm,2026-09-09 10:46,北京,国家海洋环境预报中心,中标公告,中标公告
中央国家机关2026年台式计算机批量集中采购项目-9月中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27293318.htm,2026-09-09 10:45,北京,中央国家机关政府采购中心,中标公告,中标公告
深圳海关缉私局新皇岗口岸联检楼办案区装备采购项目Ⅱ中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27293309.htm,2026-09-09 10:45,广东,深圳海关缉私局,中标公告,中标公告
国家税务总局2026年PC服务器续购维保项目中标结果公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27293293.htm,2026-09-09 10:42,北京,国家税务总局,中标结果公告,中标结果公告
中国科学技术馆2026年展品升级改造项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27293161.htm,2026-09-09 10:36,北京,中国科学技术馆,中标公告,中标公告
云南省气象服务中心2026年云南省突发事件预警信息发布系统软件运维服务中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27293141.htm,2026-09-09 10:33,云南,云南省气象服务中心,中标公告,中标公告
民航华北空中交通管理局离退休人员2026-2027年度节日慰问品采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27293097.htm,2026-09-09 10:29,北京,中国民用航空华北地区空中交通管理局,中标公告,中标公告
华东空管局生产用链路租用服务项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27293012.htm,2026-09-09 10:20,上海,中国民用航空华东地区空中交通管理局,中标公告,中标公告
华东空管局民航通信网络中继链路租用服务项目（第二次）中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27292981.htm,2026-09-09 10:18,上海,中国民用航空华东地区空中交通管理局,中标公告,中标公告
