notice_title,detail_url,pub_time,area,purchaser,raw_notice_type,notice_type
北京林业大学计算机网络设备(询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275805.htm,2026-09-07 09:40,北京,北京林业大学,项目需求公告,项目需求公告
中国人民银行广西壮族自治区分行计算机网络设备(询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275792.htm,2026-09-07 09:40,广西,中国人民银行广西壮族自治区分行,项目需求公告,项目需求公告
中国人民银行新疆维吾尔自治区分行(国家外汇管理局新疆维吾尔自治区分局、中国人民银行新疆维吾尔自治区分行营业管理部)计算机网络设备(询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275804.htm,2026-09-07 09:40,新疆,中国人民银行新疆维吾尔自治区分行(国家外汇管理局新疆维吾尔自治区分局、中国人民银行新疆维吾尔自治区分行营业管理部),项目需求公告,项目需求公告
中国人民大学视频会议系统及会议室音频系统（询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275818.htm,2026-09-07 09:40,北京,中国人民大学,项目需求公告,项目需求公告
SPD-13某单位临时物业保障服务询价公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260904_27271932.htm,2026-09-04 18:15,广西,SPD-13,询价公告,询价公告
SPD-13广西某单位人员传染病筛查服务询价公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260904_27271380.htm,2026-09-04 17:23,广西,SPD-13,询价公告,询价公告
中国地质调查局自然资源综合调查指挥中心人脸识别系统和红外系统采购项目询价公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260904_27269827.htm,2026-09-04 16:48,北京,中国地质调查局自然资源综合调查指挥中心,询价公告,询价公告
中国地质调查局自然资源综合调查指挥中心防盗门和防盗窗采购项目询价公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260904_27269128.htm,2026-09-04 16:22,北京,中国地质调查局自然资源综合调查指挥中心,询价公告,询价公告
四川省攀枝花市消防救援支队2026年度固定资产采购项目（第二次）询价公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260904_27268624.htm,2026-09-04 15:59,四川,攀枝花市消防救援支队,询价公告,询价公告
中华人民共和国新疆出入境边防检查总站自密封轮胎采购项目询价公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260903_27263530.htm,2026-09-03 20:33,新疆,中华人民共和国新疆出入境边防检查总站,询价公告,询价公告
中国地质调查局乌鲁木齐自然资源综合调查中心2026年消防水池电力改造项目（三次）询价公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260903_27263281.htm,2026-09-03 19:45,新疆,中国地质调查局乌鲁木齐自然资源综合调查中心,询价公告,询价公告
SPD-29江西某单位广播系统改造采购项目询价公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260903_27262315.htm,2026-09-03 17:22,江西,SPD-29,询价公告,询价公告
两船发电机等备件采购询价公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260903_27259548.htm,2026-09-03 15:51,上海,中国极地研究中心（中国极地研究所）,询价公告,询价公告
两船CTD备件采购询价公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260903_27259510.htm,2026-09-03 15:48,上海,中国极地研究中心（中国极地研究所）,询价公告,询价公告
关区核心机房不间断电源电池更新项目（GZSW26000HX3096）询价公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260903_27258701.htm,2026-09-03 15:03,广东,中华人民共和国黄埔海关,询价公告,询价公告
中国地质调查局乌鲁木齐自然资源综合调查中心分析测试实验室物资采购项目（第二批）询价公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260902_27255409.htm,2026-09-02 19:18,新疆,中国地质调查局乌鲁木齐自然资源综合调查中心,询价公告,询价公告
CPU工作站询价公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260902_27254574.htm,2026-09-02 17:54,北京,zycgr22011902,询价公告,询价公告
江西省鼎跃招标咨询有限公司关于江西省南昌市红谷滩区消防救援大队2026年办公用品采购项目（采购编号：JXDY2026-HW-X0001）询价公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260902_27251814.htm,2026-09-02 15:54,江西,南昌市红谷滩区消防救援大队,询价公告,询价公告
国家粮食和物资储备局湖北局九三五处废旧钢材处理询价公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260902_27250099.htm,2026-09-02 12:43,湖北,国家粮食和物资储备局湖北局九三五处,询价公告,询价公告
伊犁边境管理支队信息化设备采购项目询价公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260901_27247568.htm,2026-09-01 20:33,新疆,伊犁边境管理支队,询价公告,询价公告
拉萨海关2026年拉萨贡嘎机场海关行包辐射探测设备采购项目,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260901_27243695.htm,2026-09-01 16:06,北京,海关总署物资装备采购中心,,未知公告
安徽省某单位工会员工2026年度中秋节慰问礼包采购项目询价公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260901_27239620.htm,2026-09-01 09:13,安徽,SPD-23,询价公告,询价公告
光学平台2采购（第二次）询价公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27237138.htm,2026-08-31 17:25,湖北,zycgr20240515,询价公告,询价公告
光学平台1采购（第二次）询价公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27237135.htm,2026-08-31 17:25,湖北,zycgr20240515,询价公告,询价公告
自然资源部黑龙江基础地理信息中心（自然资源部黑龙江测绘资料档案馆）服务器（询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27237148.htm,2026-08-31 17:20,黑龙江,自然资源部黑龙江基础地理信息中心（自然资源部黑龙江测绘资料档案馆）,项目需求公告,项目需求公告
中国农业科学院作物科学研究所计算机网络设备(询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27237145.htm,2026-08-31 17:20,北京,中国农业科学院作物科学研究所,项目需求公告,项目需求公告
中国地质调查局西安地质调查中心(西北地质科技创新中心)计算机网络设备(询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27237141.htm,2026-08-31 17:20,陕西,中国地质调查局西安地质调查中心(西北地质科技创新中心),项目需求公告,项目需求公告
LSLAB服务器（询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27235160.htm,2026-08-31 15:50,山东,采购人LSLAB,项目需求公告,项目需求公告
LSLAB多功能一体机及配件（询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27235018.htm,2026-08-31 15:45,山东,采购人LSLAB,项目需求公告,项目需求公告
河北省消防救援总队训练和战勤保障支队视频会议系统及会议室音频系统（询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27234861.htm,2026-08-31 15:35,河北,河北省消防救援总队训练和战勤保障支队,项目需求公告,项目需求公告
清华大学附属中学视频会议系统及会议室音频系统（询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27234860.htm,2026-08-31 15:35,北京,清华大学附属中学,项目需求公告,项目需求公告
新华通讯社山东分社服务器（询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27234893.htm,2026-08-31 15:35,山东,新华通讯社山东分社,项目需求公告,项目需求公告
北京市通州区消防救援支队（北京市通州区消防救援局）视频会议系统及会议室音频系统（询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27234892.htm,2026-08-31 15:35,北京,北京市通州区消防救援支队（北京市通州区消防救援局）,项目需求公告,项目需求公告
深圳湾出入境边防检查站计算机网络设备(询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27234859.htm,2026-08-31 15:35,广东,深圳湾出入境边防检查站,项目需求公告,项目需求公告
天津大学计算机网络设备(询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27234857.htm,2026-08-31 15:35,天津,天津大学,项目需求公告,项目需求公告
国家金融监督管理总局河南监管局视频会议系统及会议室音频系统（询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27234890.htm,2026-08-31 15:35,河南,国家金融监督管理总局河南监管局,项目需求公告,项目需求公告
中央民族大学附属中学计算机网络设备(询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27234855.htm,2026-08-31 15:35,北京,中央民族大学附属中学,项目需求公告,项目需求公告
中华人民共和国河北海事局计算机网络设备(询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27234889.htm,2026-08-31 15:35,河北,中华人民共和国河北海事局,项目需求公告,项目需求公告
国家环境分析测试中心计算机网络设备(询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27234884.htm,2026-08-31 15:35,北京,国家环境分析测试中心,项目需求公告,项目需求公告
国家金融监督管理总局内蒙古监管局多功能一体机及配件（询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27234871.htm,2026-08-31 15:35,内蒙古,国家金融监督管理总局内蒙古监管局,项目需求公告,项目需求公告
中华人民共和国黄岛出入境边防检查站计算机网络设备(询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27234851.htm,2026-08-31 15:35,山东,中华人民共和国黄岛出入境边防检查站,项目需求公告,项目需求公告
国家海洋环境预报中心(自然资源部海啸预警中心)计算机网络设备(询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27234729.htm,2026-08-31 15:30,北京,国家海洋环境预报中心(自然资源部海啸预警中心),项目需求公告,项目需求公告
中华人民共和国图们出入境边防检查站打印设备及配件（询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27234720.htm,2026-08-31 15:30,吉林,中华人民共和国图们出入境边防检查站,项目需求公告,项目需求公告
云南省邮政管理局视频会议系统及会议室音频系统（询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27234744.htm,2026-08-31 15:30,云南,云南省邮政管理局,项目需求公告,项目需求公告
中国地震局地震预测研究所打印设备及配件（询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27234743.htm,2026-08-31 15:30,北京,中国地震局地震预测研究所,项目需求公告,项目需求公告
中国科学院北京基因组研究所(国家生物信息中心)计算机网络设备(询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27234728.htm,2026-08-31 15:30,北京,中国科学院北京基因组研究所(国家生物信息中心),项目需求公告,项目需求公告
中华人民共和国海拉尔出入境边防检查站视频会议系统及会议室音频系统（询价）采购项目需求公告,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202608/t20260831_27234726.htm,2026-08-31 15:30,内蒙古,中华人民共和国海拉尔出入境边防检查站,项目需求公告,项目需求公告
